,index,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Source,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Category_0,Item_Category_1,Item_Category_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
1329,1329,NCQ41,194.5794,3511.4292,Health and Hygiene,194.5794,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1330,1330,FDA49,88.1198,1744.396,Canned,88.1198,19.7,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1331,1331,NCZ06,254.9698,2536.698,Household,254.9698,19.6,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1332,1332,NCM43,162.421,1957.4520000000002,Others,162.421,14.5,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1333,1333,FDH19,172.4738,1911.5118,Meat,172.4738,19.35,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1334,1334,FDS15,106.7596,4098.6648,Meat,106.7596,9.195,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1335,1335,FDO50,90.2804,1653.8472,Canned,90.2804,16.25,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1336,1336,FDJ20,123.5388,1981.4208,Fruits and Vegetables,123.5388,20.7,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1337,1337,NCI31,38.319,146.476,Others,38.319,20.0,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1338,1338,FDU20,122.1098,3374.2744,Fruits and Vegetables,122.1098,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1339,1339,DRK13,199.8084,2380.9008,Soft Drinks,199.8084,11.8,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1340,1340,DRJ24,184.2924,1850.924,Soft Drinks,184.2924,11.8,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1341,1341,FDI20,212.1586,5909.6408,Fruits and Vegetables,212.1586,19.1,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1342,1342,FDF10,145.6418,2207.127,Snack Foods,145.6418,15.5,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1343,1343,FDQ45,185.3608,2021.3688,Snack Foods,185.3608,9.5,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1344,1344,FDQ10,172.0422,5345.7082,Snack Foods,172.0422,12.85,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1345,1345,FDM36,171.1422,2931.5174,Baking Goods,171.1422,11.65,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1346,1346,FDN12,111.8544,1454.1072,Baking Goods,111.8544,15.6,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1347,1347,FDD50,168.4132,2874.9244,Canned,168.4132,18.85,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1348,1348,FDG17,244.4486,6353.0636,Frozen Foods,244.4486,6.865,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1349,1349,FDY58,227.3694,4567.388,Snack Foods,227.3694,11.65,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1350,1350,NCK29,123.473,369.519,Health and Hygiene,123.473,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1351,1351,FDM32,90.883,89.883,Fruits and Vegetables,90.883,20.5,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1352,1352,FDL46,116.8466,2356.9320000000002,Snack Foods,116.8466,20.35,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1353,1353,FDC51,121.87299999999999,2463.46,Dairy,121.87299999999999,10.895,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1354,1354,FDF16,147.2076,1921.4988,Frozen Foods,147.2076,7.3,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1355,1355,NCV54,116.5124,1066.6116,Household,116.5124,11.1,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1356,1356,FDE35,60.2904,644.4944,Starchy Foods,60.2904,7.06,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1357,1357,FDA23,99.4016,2428.8384,Baking Goods,99.4016,9.8,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1358,1358,FDI46,251.9724,2516.724,Snack Foods,251.9724,9.5,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1359,1359,FDZ21,97.34100000000001,965.41,Snack Foods,97.34100000000001,17.6,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1360,1360,DRK13,198.3084,4563.3932,Soft Drinks,198.3084,11.8,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1361,1361,FDX36,226.9404,2700.4848,Baking Goods,226.9404,9.695,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1362,1362,FDY22,143.9128,1581.9408,Snack Foods,143.9128,16.5,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1363,1363,FDR32,226.7694,6165.9738,Fruits and Vegetables,226.7694,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1364,1364,DRF25,34.919000000000004,476.04699999999997,Soft Drinks,34.919000000000004,9.0,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1365,1365,FDK20,124.5072,2450.144,Fruits and Vegetables,124.5072,12.6,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1366,1366,DRI11,115.9834,345.5502,Hard Drinks,115.9834,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1367,1367,FDH05,233.5984,1853.5872,Frozen Foods,233.5984,14.35,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1368,1368,FDA46,193.6136,4471.5128,Snack Foods,193.6136,13.6,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1369,1369,DRD24,143.3154,1985.4156,Soft Drinks,143.3154,13.85,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1370,1370,FDL39,181.9318,5954.2494,Dairy,181.9318,16.1,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1371,1371,FDD52,110.15700000000001,1867.569,Dairy,110.15700000000001,18.25,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1372,1372,FDR55,190.6872,2269.0464,Fruits and Vegetables,190.6872,12.15,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1373,1373,DRI13,216.4508,5426.27,Soft Drinks,216.4508,15.35,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1374,1374,FDG31,64.4826,2518.7214,Meat,64.4826,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1375,1375,FDP04,65.2168,958.752,Frozen Foods,65.2168,15.35,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1376,1376,FDH35,162.9526,1151.1682,Starchy Foods,162.9526,18.25,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1377,1377,NCB42,117.2492,2432.8332,Health and Hygiene,117.2492,11.8,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1378,1378,FDQ14,147.905,1647.855,Dairy,147.905,9.27,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1379,1379,FDI19,242.8512,5816.4288,Meat,242.8512,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1380,1380,FDJ55,224.8404,1575.2828,Meat,224.8404,12.8,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1381,1381,DRN59,45.206,792.302,Hard Drinks,45.206,15.0,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1382,1382,NCR06,42.8112,639.168,Household,42.8112,12.5,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1383,1383,NCF42,176.2712,2988.1104,Household,176.2712,17.35,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1384,1384,FDG24,84.725,1747.725,Baking Goods,84.725,7.975,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1385,1385,FDB58,142.0154,2410.8618,Snack Foods,142.0154,10.5,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1386,1386,FDQ56,82.3908,3691.1952,Fruits and Vegetables,82.3908,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1387,1387,NCV41,112.5228,1989.4104,Health and Hygiene,112.5228,14.35,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1388,1388,FDW19,110.65700000000001,2087.283,Fruits and Vegetables,110.65700000000001,12.35,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1389,1389,FDO56,119.1808,351.5424,Fruits and Vegetables,119.1808,10.195,1998,OUT010,train,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1390,1390,FDI41,148.7418,2501.4106,Frozen Foods,148.7418,18.5,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1391,1391,FDN10,119.5124,829.5868,Snack Foods,119.5124,11.5,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1392,1392,FDY20,92.2488,1358.2320000000002,Fruits and Vegetables,92.2488,12.5,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1393,1393,DRM37,198.5768,6897.688,Soft Drinks,198.5768,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1394,1394,FDV34,72.9038,1034.6532,Snack Foods,72.9038,10.695,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1395,1395,NCX18,195.011,1964.11,Household,195.011,14.15,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1396,1396,FDY10,114.9176,1946.7992,Snack Foods,114.9176,17.6,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1397,1397,NCZ17,39.8506,1480.0734,Health and Hygiene,39.8506,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1398,1398,FDT12,227.4062,5191.2426,Baking Goods,227.4062,6.215,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1399,1399,FDD57,96.0094,1808.9786,Fruits and Vegetables,96.0094,18.1,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1400,1400,FDK45,111.586,3395.58,Seafood,111.586,11.65,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1401,1401,FDJ57,185.0582,5201.2296,Seafood,185.0582,7.42,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1402,1402,NCI31,36.819,768.9989999999999,Others,36.819,20.0,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1403,1403,FDZ48,112.4544,2348.9424,Baking Goods,112.4544,17.75,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1404,1404,FDI16,54.56399999999999,1597.92,Frozen Foods,54.56399999999999,14.0,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1405,1405,FDZ31,193.0504,2492.7552,Fruits and Vegetables,193.0504,15.35,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1406,1406,DRG15,61.5536,796.2968,Dairy,61.5536,6.13,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1407,1407,FDX36,226.5404,4500.808,Baking Goods,226.5404,9.695,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1408,1408,FDD40,191.5162,3078.6592,Dairy,191.5162,20.25,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1409,1409,FDA04,259.7962,5697.9164,Frozen Foods,259.7962,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1410,1410,FDL21,40.848,679.1160000000001,Snack Foods,40.848,15.85,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1411,1411,FDS21,62.8194,928.791,Snack Foods,62.8194,19.85,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1412,1412,DRF23,172.5396,3663.2316,Hard Drinks,172.5396,4.61,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1413,1413,FDM46,93.912,1304.968,Snack Foods,93.912,7.365,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1414,1414,DRG49,242.8486,3420.8804,Soft Drinks,242.8486,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1415,1415,FDG26,255.933,3844.995,Canned,255.933,18.85,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1416,1416,FDR51,148.4708,3761.77,Meat,148.4708,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1417,1417,FDV39,196.7426,2768.3964,Meat,196.7426,11.3,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1418,1418,FDC39,205.7296,4570.0512,Dairy,205.7296,7.405,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1419,1419,FDP45,252.9724,3020.0688,Snack Foods,252.9724,15.7,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1420,1420,FDC56,118.244,958.752,Fruits and Vegetables,118.244,7.72,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1421,1421,FDK38,149.7734,2375.5744,Canned,149.7734,6.65,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1422,1422,NCJ29,84.4224,852.2239999999999,Health and Hygiene,84.4224,10.6,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1423,1423,NCF19,48.6034,145.8102,Household,48.6034,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1424,1424,FDG59,37.5164,270.3148,Starchy Foods,37.5164,15.85,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1425,1425,FDE59,36.6532,251.6724,Starchy Foods,36.6532,12.15,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1426,1426,FDB04,89.4856,1142.5128,Dairy,89.4856,11.35,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1427,1427,NCK05,60.8536,1347.5792,Health and Hygiene,60.8536,20.1,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1428,1428,FDR03,204.998,5366.348000000001,Meat,204.998,15.7,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1429,1429,FDQ03,238.0248,711.0744,Meat,238.0248,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1430,1430,FDC59,64.2168,1661.8368,Starchy Foods,64.2168,16.7,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1431,1431,DRB13,191.153,3415.554,Soft Drinks,191.153,6.115,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1432,1432,NCE54,73.9354,1655.1788,Household,73.9354,20.7,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1433,1433,FDC10,118.6098,843.5686,Snack Foods,118.6098,9.8,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1434,1434,FDR46,148.076,146.476,Snack Foods,148.076,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1435,1435,FDA10,121.9072,1347.5792,Snack Foods,121.9072,20.35,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1436,1436,FDP23,218.2166,3701.1822,Breads,218.2166,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1437,1437,FDJ41,260.0594,6018.1662,Frozen Foods,260.0594,6.85,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1438,1438,FDL46,116.5466,1885.5456,Snack Foods,116.5466,20.35,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1439,1439,FDX33,158.9578,2246.4092,Snack Foods,158.9578,9.195,2004,OUT035,train,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1440,1440,NCL29,158.8604,4436.8912,Health and Hygiene,158.8604,9.695,1999,OUT049,train,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1441,1441,FDE16,206.7954,833.5816,Frozen Foods,206.7954,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1442,1442,FDM57,85.1908,2181.1608,Snack Foods,85.1908,11.65,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1443,1443,FDZ36,188.324,1491.392,Baking Goods,188.324,6.035,1987,OUT013,train,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1444,1444,NCW42,221.8456,884.1824,Household,221.8456,18.2,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1445,1445,NCI54,110.4912,436.7648,Household,110.4912,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1446,1446,DRK01,93.3436,1323.6104,Soft Drinks,93.3436,7.63,2009,OUT018,train,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1447,1447,FDX10,33.2874,141.1496,Snack Foods,33.2874,6.385,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1448,1448,FDO46,187.3872,2647.2208,Snack Foods,187.3872,9.6,2009,OUT018,train,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1449,1449,FDD16,75.0696,149.1392,Frozen Foods,75.0696,20.5,1998,OUT010,train,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1450,1450,FDZ20,253.0356,11445.101999999999,Fruits and Vegetables,253.0356,12.792854228644991,1985,OUT027,train,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1451,1451,NCI18,225.4746,1346.2476,Household,225.4746,18.35,2007,OUT017,train,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1452,1452,DRI25,56.2614,773.6596,Soft Drinks,56.2614,19.6,1997,OUT046,train,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1453,1453,FDY44,197.21099999999998,3731.809,Fruits and Vegetables,197.21099999999998,14.15,2002,OUT045,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1454,1454,FDW38,55.9298,107.8596,Dairy,55.9298,12.792854228644991,1985,OUT019,train,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1455,1455,FDY33,159.0262,5887.6694,Snack Foods,159.0262,12.792854228644991,1985,OUT027,train,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1456,1456,DRH51,89.8856,351.5424,Dairy,89.8856,17.6,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1457,1457,FDT32,188.4214,2826.321,Fruits and Vegetables,188.4214,19.0,2007,OUT017,train,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1458,1458,FDI50,228.7352,5954.9152,Canned,228.7352,8.42,1999,OUT049,train,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1459,1459,FDB60,195.8136,2332.9632,Baking Goods,195.8136,9.3,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1460,1460,FDP09,213.2902,4247.804,Snack Foods,213.2902,19.75,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1461,1461,FDA20,185.324,3914.9040000000005,Fruits and Vegetables,185.324,6.78,1987,OUT013,train,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1462,1462,NCX05,116.2492,115.8492,Health and Hygiene,116.2492,12.792854228644991,1985,OUT019,train,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1463,1463,DRF37,263.591,788.9730000000001,Soft Drinks,263.591,17.25,2002,OUT045,train,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1464,1464,FDJ26,215.0218,1923.4962,Canned,215.0218,15.3,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1465,1465,FDZ25,168.27900000000002,4074.696,Canned,168.27900000000002,15.7,1997,OUT046,train,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1466,1466,FDZ58,121.7072,2817.6656,Snack Foods,121.7072,17.85,2004,OUT035,train,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
